"caption","ownerFullName","ownerUsername","url","commentsCount","firstComment","likesCount","timestamp","queryTag"
"We’re turning ONE and the drinks are flowing like never before!
Raise a glass to our brand-new cocktail menu and experience drinks that redefine perfection:
- Pearl Diver
- Jack Rose
- Zombie Cocktail
Good Drinks. Good Vibes. Great Company.
Don’t just watch; swing by Monkey Bar and taste the party!
Launching 18th Sept in Mumbai & Delhi.

#MonkeyBar #oneyearanniversary #weareturning1 #celebration #cocktailmenulaunch #gobananas #monkeybardealhi #monkeybarbandra #bandra #vasantkunj #newcocktails #cocktailtime

Monkey Bar Delhi, Monkey Bar Bandra, New Cocktail Launch, 1 year anniversary, Best Cocktail Bars in Bandra, Vasant Kunj, Bandra Nightlife, Delhi Nightlife","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DOnZsiUEnFZ/","0","","24","2025-09-15T08:15:42.000Z",
"From passion to profession 🍴✨ Meet Chef @clyde_judecomello , the new Head Chef at Monkey Bar Bengaluru, as he shares his journey and what drives him in the kitchen. 

#MonkeyBarBengaluru #MonkeyVibes #NewAtMonkey #ChefLife #FoodStories #KitchenDiaries #MonkeyEats #BengaluruEats #MonkeyBarIndia #ClydeComello

Monkeybar, Bengaluru, chef, new at Monkey bar, kitchen diaries","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DOdLwWMkuHF/","4","What’s uppppp @clyde_judecomello great to see you doing wonderful things in this universe !! #keepcooking","54","2025-09-11T08:56:02.000Z",
"We all have favourites, our bartenders show us theirs, in the best way they know how! Shaking it up so you know your next drink, will be a good one!

 #ShakeWhatYouLove #MonkeyVibes #MonkeyBar #CocktailCulture #BehindTheBar #DrinkWhatYouLove #trendingreels 

Monkey bar, bandra, bartenders, cocktail bar, neighbourhood bar, Vasant Kunj, behind the bar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DOYlGigkk2C/","3","@_markdsouza_11_ 😍🤩","66","2025-09-09T14:10:12.000Z",
"Turning 1 never tasted this good! 🥳🐒
From 18.09, Monkey Bar Mumbai celebrates its anniversary with lunch AND a brand-new menu.

Inspired by India’s streets, regions, and flavors, reimagined with global twists this menu is all about bold bites that go perfectly with your drink in hand. 

#MonkeyBar #monkeybarbandra #bandra #newmenulaunch #newmenu #menureveal #bandrawest #thingstoeatinbnadra #neighbourhoodbar #mumbaifoodie 

Monkey Bar Bandra, New Menu Launch, things to eat in Bandra, neighbourhood bar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DOqpHxDkriA/","0","","22","2025-09-16T14:21:38.000Z",
"Monkey’s Thaali = flavour, fun & fullness on one plate. 🍛✨
A hearty spread, served Monkey style — perfect for your afternoon cravings, Bengaluru!
📍 Monday – Friday | 1–4 pm
📞 +91 8655464500 | Monkey Bar Bengaluru

#MonkeysThaali #MonkeyBarBengaluru #MonkeyVibes #ThaaliTime #BengaluruEats #FoodieBangalore #LunchGoals

Monkey bar, Bengaluru, thaali, Bengaluru thaali","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DOVTZM4Eid-/","0","","67","2025-09-08T07:28:14.000Z",
"Step into the outdoor section of Moneky Bar, sip under the stars, and let Bandra’s energy keep you going. 🌙
🍸

📍Monkey Bar, Mumbai 

#MonkeyBarMumbai #OutdoorVibes #BandraNights #MonkeyStyle #GoodVibesOnly #bandra #MonkeBarBandra #neighbourhoodbar #mumbaibars 

Bandra, monkey bar mumbai, outdoor bar, monkey bar nights, bandra nights","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DN7sVxskk8s/","0","","14","2025-08-29T08:45:28.000Z",
"Now serving lunch at Monkey Bar Mumbai! 🍴🍸
And the timing couldn’t be better — we’re also celebrating our 1st anniversary 🎉
Come by for midday bites, cocktails & all the wild Monkey vibes.

#MonkeyBarMumbai #MonkeyVibes #NowOpenForLunch #MumbaiEats #MonkeyTurnsOne #AnniversaryWeekend #MumbaiBars

Monkey bar, bandra, lunch, anniversary, lunch at Monkey bar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DOvGP6MjQRt/","0","","17","2025-09-18T07:53:07.000Z",
"Lights down, music up, and the vibes on point — Bengaluru, this is how we party at Monkey Bar! 🍸🕺💃

#MonkeyBarBengaluru #PartyNights #GoodVibesOnly #DrinkDanceRepeat #BangaloreNightlife #MonkLife #WeekendVibes

Monkey bar, benguluru, benguluru party, benguluru nights","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DN20AWBZMVg/","0","","29","2025-08-27T11:17:24.000Z",
"Pao Bhaji, but make it extra! ✨ Our Cheese Pao Bhaji at Monkey Bar is comfort food with a twist.

#MonkeyBar #CheesyPaoBhaji #comfortfood  #BandraNights #MumbaiFoodie  #comfortfooddoneright #vasantkunj #monkeybarbandra #monkeybardelhi #delhinightlife #thingstodoinmumbai 

Pao bhaji, cheese pao bhaji, monkey bar, bandra, vasant kunj, Bengaluru,","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNsugu65DFI/","0","","17","2025-08-23T13:15:49.000Z",
"From pop-up stalls to party beats and a dazzling drag performance, @notabooexperience @plumptopretty x Monkey Bar Delhi had it all in one unforgettable night.
The vibe was electric, the crowd was buzzing, and the queens brought their A-game.
Here’s to nights that start casual and end iconic. 🌈✨

Pouring Partner @iamkatipatang 

#MonkeyBarDelhi #MonkeyNights #DragQueens #NightlifeDelhi #throwback #QueensOfTheNight #Party #CelebrateWithPride #vasantkunj #delhi #notabooexperience 

Unforgettable Nights, Delhi Pop Ups, Community Events, Delhi Events, Nightlife Scene, vasant kunj, delhi, monkey bar Delhi","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNfnnBRSjHQ/","0","","23","2025-08-18T11:05:45.000Z",
"Bandra, are you ready to go bananas? 😁
This Saturday, we’re turning the vibe all the way up as @realsureal takes over the console! Expect bangers, mad energy, and the kind of Saturday night that keeps you talking till next weekend. Monkey-style, always. 😉🍻

📅 23rd Aug | 9 PM
📍 Monkey Bar, Bandra

#MonkeyBarMumbai #BandraNights #SuReal #SaturdayGroove #MonkeyStyle #WeekendPlans #BandraParty #NightlifeMumbai #saturdayplans #SeeYouAtTheBar #neighbourhoodbar 

Bandar, monkey bar, bandra nights, sureal, weekend plans, mumbai nights, night life mumbai","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNqATzwy2p0/","0","","37","2025-08-22T11:55:12.000Z",
"Good drinks, great mood, and a dash of mischief!
Srishty Batra & Parth Saxena took over the bar at Monkey Bar, Delhi! The bar was theirs and so was the night. 🍸✨ 

#CocktailCoup
#MonkeyBarDelhi #MonkeyVibes #MixologyMagic #DelhiNights

Monkey bar delhi, Delhi, vasant kunj, cocktail coup, bar takeover","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DOQ0DaGEiDM/","0","","19","2025-09-06T13:37:58.000Z",
"2 down, 2 more to go of Lynston’s month-long residency 🎧🔥

This Friday, we turn up the energy with a Hip Hop / RnB takeover — from old-school anthems to fresh new heaters, it’s all about big vibes and bigger moves on the floor 🚀✨

With Lynston & Anisha on deck duties and Monkey Bar’s unmatched vibe, expect nothing less than a night to remember.

📅 Friday, 29th Aug | 9 PM
📍 Monkey Bar, Bandra West

Chapter 3 of the residency. Maximum energy. Zero excuses. Be there 🕺🏽💃🏽

Curated by Hylo 

#monkeybarind #hiphop ##monkeybarbandra #mumbainightlife #fridayfeels #thingstodoinbandra #bandraplans #music #fridayfeels #neighborhoodbar #bandra #bestbarinbandra

Monkey bar bandra, bandra, nightlife, weekend energy, party vibes, Mumbai trending bars bandra, cocktail bars bandra, hip hop nights in bandra","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNyGOYx1Dr2/","6","lesssgoooo","64","2025-08-25T15:31:55.000Z",
"Whether you’re hitting every note on-key or gloriously off-key, Wednesday nights are all about singing it loud!
Karaoke Night with Rosemary at Monkey Bar Bandra – cocktails, chaos, and a whole lot of Monkey fun.

📅 Every Wednesday | 9 PM onwards
📞 7710083222 for reservations 

#MonkeyBarBandra #karaokeNight #SingYourHeartOut #BandraNights #MonkeyVibes #MumbaiNightlife #GoodVibesOnly #SingAlong #gobananas #karaokelovers

Monkey bar, karaoke, karaoke night, bandra, monkey bar mumbai, bandra nights, Wednesday nights","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DN0AcLG5GK7/","1","🔥🔥🔥","58","2025-08-26T09:08:25.000Z",
"New chakna just dropped. Your pint’s new BFFs, your cocktail’s partners-in-crunch. 🥃🫔

Theka Corn & Nuts- the OG bar starter pack
Sindhi Aloo Crispies- our very own bar snack royalty 
Crunchy Lotus Roots- crunchy, boujee, and bar-approved 
Bhuna Mutton Samosa- a real snack flex 
Chilli Chicken Bombs- proceed with caution

Swipe 👉 for the lineup

#MonkeyBar #ChaknaMenu #BarBites #MonkeyBarDelhi #MonkeyBarMumbai #newmenu #MonkeyBarBengaluru #snackattack #FoodieVibes #DrinksAndBites #mumbaifoodie #bandra #vasantkunj #neighbourhoodbar 

Monkeybar, bandra, vasant kunj, chakna, chakna menu, snacks, bar bites","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNk724hy3Os/","0","","140","2025-08-20T12:38:31.000Z",
"After a smashing first edition or Throwback, @lynston_blurryslur returns for another round and this time serving up feel-good house, hip-hop, and a heavy dose of dance floor nostalgia.
On the lineup: the ever-dynamic Lynston and Friends 
📍 Monkey Bar, Bandra
📆 22nd and 29th August, Friday 
🕘 9 PM onwards
📞 7710083222 for reservations

Curated by Hylo

#monkeybarind #throwbackfriday #monkeybarbandra #mumbainightlife #fridayfeels #thingstodoinbandra #bandraplans #music #fridayfeels #neighborhoodbar #bandra #bestbarinbandra 

Monkey bar bandra, bandra, nightlife, weekend energy, party vibes, Mumbai# trending bars bandra #cocktail bars bandra","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNm-HjwNjGJ/","0","","327","2025-08-21T07:38:13.000Z",
"Double the monkey business! Monkey Hours are officially in session!
Mumbai, we’re pouring 6-9PM from Sunday to Thursday. Delhi 1-7PM, every day. See you there.

📍Monkey Bar Delhi & Bombay 

#gobananas #monkeybarind #monkeybardelhi #monkeybarmumbai #vasantkunj #bandra #happyhours #monkeyhours #happyhour 
#neighbourhoodbar 

Monkey hours, happy hours, Delhi, Mumbai, 
Happy Hours Delhi, Bandra Nights, things to do in mumbai, moonkey bar, 1+1 offer","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DN8OHiTilGF/","0","","29","2025-08-29T13:56:17.000Z",
"For the quick-bite hustlers, the flavour chasers, the catch-up crew, and everyone in between – our new menu has something for everyone! Global flair with street-style zest, we’re turning ordinary lunches into brag-worthy ones. Come through, your table’s waiting

Call for reservations:
📍Delhi 92894 11500
📍Mumbai 77100 83222
📍Bengaluru 8655464500

global flavours, quick bites, lunch menu, flavours, new menu launch, casual dining, Monkey Bar lunch, Monkey Bar Delhi, Monkeh Bar Bandra, Gastrupub, Lunch Spots in Bandra, Lunch Spots in Delhi 

#MonkeyBarMenu #StreetStyleFlavours ##GlobalOnYourPlate #NewMenuAlert #MonkeyBarIndia #MunmbaiFoodie #delhieats","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTChWBiEndz/","0","","256","2026-01-03T07:02:14.000Z",
"What’s better than beer? 🍻 Beer with the perfect chakna! Dive into our Chakna Menu + Kati Patang Beer Bucket Deals, only at Monkey Bar Delhi. 🍺✨ Available from 25th – 31st Aug. Don’t miss out!

#MonkeyBarDelhi #ChaknaTime #BeerBucketDeals #KatiPatang #DelhiEats #DelhiDrinks #GoodVibesOnly #MonkeyBar

Monkeybar, chakna, beer bucket, kati patang, delhi, vasant kunj, monkey bar delhi, beer bucket deals.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DN0X2W-5K28/","1","🙌","31","2025-08-26T12:32:21.000Z",
"Cue the cocktails & break the ice 🎱🍸
Because the only drama we like is on the pool table at Monkey Bar, Delhi! 

#MonkeyBar #MonkeyNights #GameTime #PoolAndPints #MonkeyVibes #WeekendMood #BarLife

Delhi, vasant kunj, monkey bar, pool table, monkey bar delhi, games, delhi nights, neighbourhood bar, bar games, monkey bar vasant kunj","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNax5fIy89c/","0","","8","2025-08-16T13:59:05.000Z",
"Hullabaloo is here to make you groove 🕺
This Friday, Monkey Bar turns into a high-energy Bolly dance floor with @skoposmusic spinning your favourite party jams.  Get ready for a night full of beats, moves, and non-stop vibes.
📍 8th August | 9 PM
📞 RSVP: +91 9289411500

#delhi #monkeybardelhi #vasantkunj #HullaballoBollyNights #HullabalooNights #FridayVibes #Bollytech #BollyBeatsOnly #monkeybarind","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNDJgD4yHv9/","0","","10","2025-08-07T09:43:34.000Z",
"Monkey Bar- Where the cocktails hit, the delicious plates keep coming, and the playlist never misses. 🙌

Pull up. We saved you a seat! 

📍Monkey Bar, Bandra 

#monkeybarind #monkeybamumbai #bandra #gobananas #newvibes #monkeybar #placestovisitinbandra #mumbaifoodie #mumbainightlife","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNP9AJAtp5h/","0","","23","2025-08-12T09:16:41.000Z",
"At Monkey Bar, freedom is more than a word—it’s how we work, play, and create every day. 🍹✨
From calling our own shots behind the bar to being heard, supported, and trusted—it’s the little things that make the big difference.

This Independence Day, we’re raising a toast to the freedom we live, together. 🥂🇮🇳

#MonkeyBar #HappyIndependenceDay  #MonkeyBarDelhi #MonkeyBarBengaluru #MonkeyBarMumbai #FreedomToBe #CheersToFreedom #CelebrateFreedom #GoodVibesOnly #IndiaIndependenceDay","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNXYKVgy4mn/","0","","22","2025-08-15T06:17:46.000Z",
"Monkey Bar Delhi, now at your door! 🛵🍔
From our bar to your sofa — order your favourites on Swiggy & Zomato and let the feast come to you.
Because good vibes and great food shouldn’t wait.

#MonkeyBarDelhi #DeliveryDoneRight #OrderNow #Swiggy #Zomato #homedelivery #MonkeyBarAtHome #gobananas
#vasantkunj #fooddelivery #delhi 

Monkey Bar Delhi, delivery, order online, Swiggy, Zomato, food delivery Delhi, burgers, comfort food at home, Vasant Kunj","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNIpPYLSyz4/","0","","42","2025-08-09T13:00:02.000Z",
"Some stories are best told through food.
Local Legends is our way of celebrating the kitchens that have quietly shaped the way a city eats.

We begin this journey with The Bohri Kitchen, where recipes are slow-cooked, traditions are passed down, and every plate carries a piece of home.

@thebohrikitchen 

Available 10th to 24th August
Only at Monkey Bar, Mumbai

Pull up a chair. The story’s just getting started.

#foodpopup #monkeybarind #monkeybar #monkeybarbandra #thebohrikitchen #newflavours #thingstodoinmumbai #limitedmenu","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNAmNlZy_Lu/","0","","2890","2025-08-06T10:12:20.000Z",
"Monkey Bar Mumbai’s Local Legends ft. The Bohri Kitchen is here! 10th–24th August. 

The Bohri Kitchen features beloved regional recipes at Monkey Bar with smoked, slow-cooked plates you’ll devour. On the menu for a limited time, a perfect pairing with your monsoon pour. @thebohrikitchen 

Book now: 77100 83222

#monkeybarind #monkeybarmumbai #bandra #foodpopup #thebohrikitchen #bohrifood #newflavours #special menu #thingstodoinmumbai","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNKdgYgSiId/","0","","26","2025-08-10T05:56:50.000Z",
"I like big burgers and I cannot lie 🍔😁
Bold flavours, messy hands, and bites so glorious you’ll need both hands. 
At Monkey Bar, joy comes stacked high on a bun!

#MonkeyBar #BurgerGoals #BandraEats #Burgers #FoodieHeaven #BandraNights #vasantkunj #bandra #bengaluru #gobananas #mumbaifoodie #neighborhoodbar #ilikebigburgersandicannotlie 

Burgers, food, go bananas, monkey bar, food heaven, bandra, vasant kunj, burgers in Bandra, bar food","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNVl-bVNtu7/","1","Same here❤️❤️","18","2025-08-14T13:38:42.000Z",
"Your ex isn’t coming back, but these bottle rates might make you forget they existed 😉

#monkeybar #monkeybarind #gobananas #delhi #bestbottleratesintown #vasantkunj #bandra #bottleservice #mumbai","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNCygg5y8_I/","1","😂😂","366","2025-08-07T06:27:32.000Z",
"Midweek cravings got you dreaming of cheese? Monkey Bar Bengaluru has just the fix. Our Cheesy Pull-Apart Bread is warm, buttery, and loaded with melty goodness. It’s the kind of indulgence you won’t want to share—but definitely should. 🧀🍞

#MidweekCravings #MonkeyBarBengaluru #CheesyPullApartBread #CheesePlease #ComfortFoodGoals #BangaloreEats #MonkeysGotTheMunchies","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNAv2aEynZx/","0","","8","2025-08-06T11:20:56.000Z",
"☀️ Mornings at Monkey Bar, Bengaluru ☕
Fresh brews, warm vibes, and the perfect start to your day – Monkey-style. 🍳✨

#MonkeyBarBengaluru #MorningVibes #CoffeeTime #BrewCrew #gobananas 

Monkeybar benguluru, benguluru, benguluru mornings, coffee.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNfI4gdyXeJ/","0","","22","2025-08-18T06:37:50.000Z",
"Monkey Bar, Mumbai - Thursday, 14th August, we’re going full retro-mode.
Lynston on deck, spinning throwback house + commercial music from 9 PM till late. Old-school groove, Monkey-style energy. 🐒✨
Save the date & see you at the bar!

#monkeybarmumbai #throwback #bandra #bandranights #monkeybarind #gobananas #retro #barnights #mumbainightlife 

Monkey Bar, throwback, bandra, retromusic, old school house, Thursday night, Mumbai nightlife, things to do in Mumbai,  old-school beats, Mumbai nightlife, Bandra events, live music, Mumbai gigs, DJ night, August events Mumbai, party in Bandra, music night, nostalgia night, Mumbai parties.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DNPyhB0SZuj/","3","Looking forward for this Amazeball Evening! @hylo.mumbai & @monkeybarind","556","2025-08-12T07:36:15.000Z",
"Work, sip, repeat ☕🍌✨ Perfect brews & good vibes at Monkey Bar Bengaluru!

#MonkeyBarBengaluru #MonkeyVibes #CoffeeGoals #WorkAndChill #GoodVibesOnly #CafeMode #BengaluruEats #SipChillRepeat

Bengaluru, monkey bar Bengaluru, coffee, go bananas","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DN-gg7SEngC/","0","","7","2025-08-30T10:59:51.000Z",
"Cheat day cravings, lazy-day lounging, or movie-night munchies; our flatbreads always deliver. 🍕
One tap on Swiggy & Zomato, and so does flavour. Now delivering from Monkey Bar Delhi.

#monkeybarind #monkeybardelhi #delivery #zomato #swiggy #monkeybarathome #foodiedelights #delhieats #vasantkunj #flatbread #comfortfood #ordernow 

Monkey Bar Delhi, Vasant Kunj, Home Delivery, Monkey Bar Delhi Home Delivery, Order Now, Monkey Bar on Zomato, Monkey Bar on Swiggy","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DN2mZuo5Ogw/","0","","59","2025-08-27T09:22:56.000Z",
"If only your fork moved this fast… 😏 Our Monkey Bar spread won’t wait for you. Come grab a bite before it’s gone! 🍔🍻

Reserve your table now and let the feast begin! Link in bio 

📍Delhi 92894 11500
📍Mumbai 77100 83222

Open All Day! 

#MonkeyBar #Delhi #Bandra #mumbairestaurants #newflavours #newmenu #neighbourhoodbar #foodlover #placestoeatinbandra #delhieats #barbites #beerandfood 

Monkey Bar, Delhi, Mumbai, Best Bar in Bandra, Best Bar in Delhi, Things to do in bandra, Gastropub, New at Moonkey bar, Lunch Hours, Open All Day","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DPofIagjU7N/","0","","394","2025-10-10T14:53:20.000Z",
"Our table runs on friendship and refills; and there’s always room for one more! 🍻💛
Here’s to the ones who make every sip better and every bite worth sharing.
Happy Friendship Day from all of us at Monkey Bar — where the beer’s cold, the food’s hot, and the vibes are always buzzing with your besties! 🥳🍟

#FriendshipDayAtMonkey #MonkeyBar #friendshipday #BeerBuddies #MonkeyVibes #CheersToFriendship #monkeybardelhi #monkeybarbandra #FriendshipGoals #FoodAndFriends","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DM4d77ENAXl/","0","","25","2025-08-03T06:12:28.000Z",
"You’ve double-tapped his food, now it’s time to dig in IRL.
Swipe to see what’s on the plate at the @chefshaan19  x Monkey Bar pop-up 👨‍🍳
Only till 31st July! 

#monkeybar #chefpopup #delhi #chefafshan #chefafshanatmonkeybar #vasantkunj #limitedmenu","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DMcp4LhSV3p/","0","","21","2025-07-23T10:56:06.000Z",
"Midweek munchies got you scrolling?
From our bold MMB biryani to creamy hummus and the ultimate cheeseburger fix — we've got cravings covered!
📍 Only at Monkey Bar Bengaluru

#MidweekCravings #MonkeyBarBengaluru #MMB #BiryaniLove #BurgerFix #HummusHeaven #FoodGoals #NatiStyle #ComfortFood","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DMfUWcmyaM9/","0","","7","2025-07-24T11:45:42.000Z",
"There’s a new scene taking over Friday nights in Delhi 🎧✨
Introducing Hullabaloo at Monkey Bar Delhi!

A genre-blending night where Bollywood flows with house, afro, and EDM 🔥🎶
Fresh DJs. Wild energy. No two Fridays ever sound the same.

Come for the music, stay for the madness 🎉💃

Powered by @kingfisherultra 

📍 Monkey Bar, Delhi
🗓 Fridays | 🕘 9 PM onwards

#HullabalooNights #MonkeyBarDelhi #FridayVibes #Bollytech #DelhiNightlife #TurnItUp #MonkeyBusiness
#gobananas #vasantkunj #delhi","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DMhSkGFppcr/","0","","28","2025-07-25T06:09:15.000Z",
"Well the song and the vibe 🎧🍷
.
.
.
.
.
( date spot recommendation, middle of church street, restaurants, cocktails, chicken, multi cuisine menu , date  spot, calm restaurant, Namma Bengaluru, Bangalore, foodies, new restaurants in Bangalore, places to go, weekend spot recommendation, Nati style cuisine )","SanJana - Content creator","sanjana.voona","https://www.instagram.com/p/DMp4lctvh5W/","22","@bangalore_food_girl 🫶🏻","136","2025-07-28T14:14:44.000Z",
"Afro Sunday’s at Monkey Bar Bandra is where it’s at! 🕺🏽

Afrobeats Takeover presents a visual set by your favourite DJ Nelson! Hosted by Nester & Sherly, you won’t wanna miss this one! 🪩🔥

📆 Sunday, 27th July
🕗 8 pm (come nice and early!)
📍Monkey Bar, Bandra
📲 RSVP: 77100 83222

#MonkeyBar #monkeybarind #bandra #afrobeats #FridayVibes #mumbainight","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DMiALiaMPWc/","7","No body matches her energy GOD @raze_who","253","2025-07-25T12:48:27.000Z",
"Some call it garnish. We call it edible drama. And beneath all that flair? Dishes that deliver on every damn bite 😍
Pull up a chair and find out.

In Frame: 
- Chicken Chapli 
- Wild Mushroom & Baby Mozzarella Flatbread 
- Avocado & Cottage Cheese Taco
- Lotus Root 

#gobananas #monkeybarind #foodie #vasantkunj #newflavours #mumbaifoodie #monkeybarmumbai #monkeybardelhi #vasantkunj #bandra #foodreel","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DM2Gfj5SLd9/","0","","270","2025-08-02T08:07:43.000Z",
"Fuel your day the right way — with a perfect cup of coffee at Monkey Bar Bengaluru! From fresh pours to smooth finishes, we've got more than just great cocktails. Yes, coffee this good is part of the Monkey magic too. ☕

#GoBananas #MonkeyBarBlr #CoffeeAtMonkey #BengaluruBuzz #SwingToTheNew #coffee","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DMpUyqfSpZc/","0","","18","2025-07-28T09:02:50.000Z",
"Throwback to placards, pints, and proud trivia champs. 🍻📣
Every Wednesday at 9 PM, it’s all about quick wits and cold beers at Triva Nights! 
📍Monkey Bar, Bandra.

Get it right, and the beer’s on us.

#TriviaNights #MonkeyBarBandra #aceofpub #quiznights #gobananas #bandra #thingstodinmumbai #monkeybar #wednesdaynights","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DMuX90pNx4L/","0","","22","2025-07-30T08:09:08.000Z",
"One year in, and we’re still your favourite neighbourhood troublemakers. 🐒🎉
From artist takeovers to late-night dancefloors, community collabs to cocktail experiments that hit just right; Monkey Bar, Delhi has been a whole vibe.

We didn’t just revamp a space; we built a bar where the drinks are strong, the playlists are loud, and the regulars? Even louder.

It’s our birthday month, and we’re feeling the love.
Thank you for showing up, turning up, and making this place what it is; one chaotic, love-filled, belly-full party.
Same time next year? 🍸🕺🍔

#MonkeyBarDelhi #OneYearOfMonkey #MonkeyTurns1 #birthdaymonth #NeighbourhoodBar#vasantkunj #gobananas #celebration #grateful","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DMhcI5nSiOY/","0","","13","2025-07-25T07:34:13.000Z",
"Pride. Power. Pure joy!
At Monkey Bar Mumbai, we’re dancing to the beat of love, freedom, and being unapologetically you!
Flags high, hearts higher! 🫶🏳️‍🌈🌈

#LoveGrowsHere #PrideAtMonkey #MonkeyBarMumbai #LoveLoud #PridePartyVibes #prideparty #pridemonth #lovewins #bandra #lqbtqia","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DLcfRgQyIsC/","0","","36","2025-06-28T12:52:34.000Z",
"Fresh plates. Bold flavours. Monkey-style madness. 🍽️🔥
Swipe through what’s cooking at Monkey Bar Bengaluru — these dishes bring the drama (and the drooling)

#monkeybarbengaluru #monkeybar #monkeybarmenu #newmenu #foodgasm","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DL4tIhMygtu/","0","","21","2025-07-09T11:51:53.000Z",
"Pucker up and pour one out.
These cocktails come sealed with a kiss. 💋
Served bold, stirred cheeky; just how we do it at Monkey Bar
World Kissing Day, our way! 🍸

#monkeybar #kissingday #worldkissingday #cocktailpour #gobananas #monkeybarind #mobar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DLwZ7r9SO8u/","0","","32","2025-07-06T06:30:00.000Z",
"It’s loud, it’s fast, and it’s packed with flavour! From the minute the order is placed to the time it reaches your table. 
Here’s what goes down behind the kitchen doors at Monkey Bar! 🔥👨‍🍳
#MonkeyBarMoments #PrepInProgress #bts #behindthescenes #kitchenmagic #monkeybar #bandra #delhi","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DMAla6hSFEJ/","3","🔥🔥🔥","33","2025-07-12T13:18:45.000Z",
"Monkey Bar - BLR was straight up 🔥 last time!
Old Skool beats, HipHop heaters & Feel Good Anthems all night long. ✨🪩

This is how we rocked the VIBE CHECK FRIDAY - Throwbacks Edition!
We relieved the golden days, one track at a time!

[Bangalore, Nightlife, Friday, HipHop, Rap, Classics, DJ Nash, Explore Page, FYP, Weekend]","DJ Nash!","iam.djnash","https://www.instagram.com/p/DMPJLjdz2Sl/","2","😍😍","-1","2025-07-18T05:00:00.000Z",
"Chef Afshan is officially in the house and the kitchen’s poppin’! He’s bringing the 10 iconic dishes you’ve been drooling over on the ’Gram straight to Monkey Bar Delhi. From bold flavours to behind-the-scenes fire, this collab’s got all the right ingredients -trust, teamwork, and a whole lotta heart.

📍 Now live | 8th–31st July | Come hungry.

#chefasfshan #foodpopup #monkeybardelhi #monkeybar #gobananas #signaturedishes #homechef #monkeybarind #vasantkunj","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DL2LH8JSoxJ/","14","LETSGOOO","5911","2025-07-08T12:17:22.000Z",
